EBIT,IE,EBIT - IE,WC/TA,TL/TA,EBIT/IE,NOCF/CL,RE/TA,NP/S,EBIT/TA,S/TA,TA(t)/TA(t-1),NP(t)/NP(t-1),R/Not-R
317626532867,15272204717,302354328150,"0,1400154773","0,3416353042","20,79768696","0,4548522239","0,343952019","0,08544799519","0,1357829104","1,233961606",1,"2,09433237",0
323488954729,17403277637,306085677092,"0,1907595389","0,2460037179","18,58781785","0,5594149325","0,3833033517","0,09601432472","0,1205163784","0,9832589242",1,"1,02740607",0
235680475440,15320715995,220359759445,"0,1843436902","0,220555092","15,3831241","0,4649474095","0,4148665053","0,08391483427","0,08465428097","0,6449760079",1,"0,5946202133",0
891347832,236226988,655120844,"0,011484968","0,061027934","3,773268412","-11,24413289","0,014488399","0,024260646","0,004210731","0,105014343","2,934131564","0,294687019",0
1672978380,336590086,1336388294,"0,134569887","0,19496511","4,97037331","-0,765925444","0,016591994","0,038993348","0,006740182","0,10862392","1,172543596","1,949368826",0
3770687172,419668422,3351018750,"0,614035324","0,224357141","8,984919938","2,741185872","0,019866989","0,110721103","0,012372211","0,099305496","1,227875915","3,187441075",0
2388734813,604855604,1783879209,"0,754098476","0,065194374","3,94926458","-0,947895547","0,010402982","0,069323094","0,011283405","0,12155134","0,694631677","0,53233937",0
296748856973,36331155974,260417700999,"0,130823074","0,228973247","8,167889213","4,229848757","0,245071932","0,409527831","0,185604593","0,33337701","0,974344909","1,703937896",0
270793014741,23935375001,246857639740,"0,104095081","0,227668136","11,31350625","2,152366842","0,212028989","0,422963346","0,172069162","0,314688846","0,984314944","0,959619565",0
468941887022,15661775297,453280111725,"0,160027438","0,138096091","29,94180916","3,738464062","0,290113269","0,521689056","0,29409897","0,455364434","1,013190501","1,808330715",0
206345972233,9372328767,196973643466,"0,144459978","0,128134966","22,01651024","1,241476379","0,080398488","0,391267129","0,134347435","0,280578196","0,963254606","0,445140945",0
124486522776,2167362300,122319160476,"0,160398431","0,328388379","57,43687743","0,419082848","0,256398362","0,092199869","0,131176422","1,148357008","0,891186453","1,005826038",0
141920925110,1532404369,140388520741,"0,159406281","0,34742892","92,61323446","-0,078191107","0,171748341","0,095697103","0,159956356","1,336408686","0,934928451","1,129299731",0
154316538766,1236186788,153080351978,"0,206195728","0,319892259","124,8327035","0,761446818","0,11180026","0,092132759","0,188902666","1,658774428","0,92072398","1,100253562",0
165147167355,1025856761,164121310594,"0,1973772","0,363240443","160,9846263","0,341666998","0,10053683","0,087890647","0,175598378","1,626203383","1,151267492","1,076694156",0
21056149649,46595076,21009554573,"0,50945502","0,09151509","451,8964547","0,551283581","0,070786994","0,104906284","0,09554846","0,772569077","1,984745858","1,099043417",0
54995672122,336559527,54659112595,"0,792149772","0,179453394","163,4054832","-1,481747264","0,148980801","0,19288657","0,145666941","0,642514027","1,713216484","2,619738982",0
49189989439,5132900852,44057088587,"0,946971384","0,045619361","9,583272862","-5,474791886","0,277204472","0,029632623","0,151803357","4,278022778","0,858277724","0,877922983",0
9042638625,,9042638625,"0,034598932","0,70866637",,"-0,056922613","0,080448223","0,243599177","0,007747333","0,02526049","3,602032096","0,174844506",0
1334733968,807645040,527088928,"0,764999984","0,074187217","1,652624485","0,293647622","0,373985641","0,009664888","0,004107909","0,133006683","0,882646246","0,006220278",0
1954309298,,1954309298,"0,902293953","0,03735589",,"0,386220127","0,379660289","0,045862829","0,006354375","0,116629496","0,94655653","3,938632717",0
37067677648,,37067677648,"0,888837228","0,069526675",,"0,699680765","0,40793546","0,464909652","0,108027971","0,185571744","1,115677657","17,99491954",0
22999592802,,22999592802,"0,880931999","0,084187038",,"0,080067691","0,4200696","0,425560274","0,063591655","0,119209661","1,05404914","0,61980201",0
50114586174,6135908242,43978677932,"0,000715119","0,627496658","8,167427575","0,673341622","0,10563765","0,035207226","0,110818811","2,229401315","1,200998333","1,585000723",0
47263950044,7325577201,39938372843,"-0,00000415487","0,528054255","6,451907986","-0,04777626","0,150428902","0,030799297","0,125201896","2,753587773","0,834773103","0,90196175",0
64631526409,3585242986,61046283423,"0,089946525","0,490604354","18,02709793","0,591836761","0,246630642","0,040134526","0,139922997","2,56330684","1,223590806","1,484277866",0
71199138468,3112774657,68086363811,"-0,067734295","0,499917777","22,87320681","0,386225196","0,239834308","0,042030246","0,152664887","2,750059806","1,00967189","1,134398394",0
235660136759,8620856025,227039280734,"0,373008784","0,228939555","27,33604831","1,926767752","0,288000182","0,413384117","0,116271975","0,218675211","1,1409721","0,4805314",0
463226263772,33029916955,430196346817,"0,299464189","0,295468322","14,02444531","2,266601366","0,183624667","0,480957458","0,232802469","0,376083344","0,981735547","1,964409106",0
742710166017,35242089381,707468076636,"0,388684095","0,264313716","21,07452138","2,37261545","0,258994903","0,541971373","0,323707801","0,466489498","1,153083105","1,611714321",0
589694135600,35254304830,554439830770,"0,36814667","0,260259315","16,72686892","0,236624108","0,274919948","0,538830237","0,27489199","0,398119632","0,934971819","0,793315346",0
407554339128,53625689152,353928649976,"0,076252878","0,401337117","7,599983246","0,274639359","0,234354726","0,094089283","0,103978947","0,872117966","1,184072087","1,427410821",0
758046676110,62195475605,695851200505,"0,137291804","0,391373429","12,18813215","0,008793129","0,203298197","0,097300437","0,132200135","1,112865746","1,46293133","1,930483588",0
837774360435,63544647746,774229712689,"0,15897095","0,255451246","13,18402714","0,338718923","0,318326616","0,187033498","0,150392032","0,654881996","0,971489674","1,098912397",0
295394085909,81068276720,214325809189,"0,115555392","0,365300409","3,643769152","-0,25631559","0,204199872","0,072411555","0,039316462","0,318080845","1,348730346","0,253622672",0
74614231406,1967303942,72646927464,"0,15855433","0,434341747","37,92714985","0,288330553","0,099249625","0,022840866","0,146348951","5,125423247","1,088968974","1,002855026",0
70065887979,1104446435,68961441544,"0,276384201","0,255502535","63,43982448","0,514634554","0,213145768","0,022313243","0,156563337","5,525159926","0,877777622","0,924378321",0
66757972036,1414895919,65343076117,"0,295651409","0,258302565","47,18224934","0,668431066","0,250886579","0,203476379","0,137790306","0,525644883","1,082599721","0,939218851",0
62828450950,1405359741,61423091209,"0,342630821","0,286972615","44,70631193","0,352315234","0,296397662","0,01985869","0,110079886","4,292623975","1,178050508","0,938925026",0
96418781545,16330589616,80088191929,"0,186006267","0,311177818","5,904182507","0,285435032","0,08027161","0,123927336","0,060188541","0,322643869","1,114993526","1,760022045",0
45483278163,24053223106,21430055057,"0,382221648","0,263941502","1,890943179","0,873860295","0,055493317","0,015405584","0,030892495","0,462802719","0,91907499","0,163883221",0
320134465178,11334495714,308799969464,"0,523824364","0,111502172","28,24426188","1,284423191","0,201869329","0,28254341","0,219374307","0,600375482","0,991169434","23,58207187",0
57046132525,-51622345799,108668478324,"0,571125318","0,106966535","-1,105066646","1,261681268","0,191053438","0,158180355","0,039965244","0,385046979","0,978131105","0,351200565",0
88362216322,63280058774,25082157548,"0,061546134","0,468613812","1,396367482","0,028755542","0,001296695","0,044970886","0,040817665","0,212730929","1,010685388","0,554874632",0
72451448455,65857474794,6593973661,"0,009348826","0,513329008","1,100124909","-0,305312847","0,002061862","0,017101241","0,031698698","0,079837424","1,055813488","0,150681272",0
130756324108,116240533397,14515790711,"0,047563624","0,608139685","1,124877186","0,369723386","0,002573102","0,005270087","0,045924108","0,217394946","1,245708202","1,045320304",0
204540643475,181598951101,22941692374,"0,015472979","0,713785601","1,126331635","-0,348395832","0,002724717","0,004570126","0,052311688","0,189938277","1,373279419","1,040476609",0
-174667668953,36047457020,-210715125973,"0,086762406","0,279036467","-4,84549212","0,413635193","0,214785897","-0,209321965","-0,084858774","0,488746012","0,782756075","-1,937953329",0
-258430909272,18319176255,-276750085527,"0,255461193","0,232541818","-14,107125","0,071227127","0,107085896","-0,571855884","-0,164430579","0,308384955","0,763565152","1,316218064",0
197032390394,10232071528,186800318866,"0,295227893","0,245923155","19,25635389","1,972257747","0,188123265","0,170175326","0,107282615","0,593047459","1,168547593","-0,66873287",0
176557028722,25324867485,151232161237,"0,224891894","0,293471953","6,971686183","1,790820367","0,080521918","0,124264147","0,106807003","0,736094921","0,900071498","0,815775448",0
,,,"-0,029550478","0,818131129",,"0,038162222","-0,329474379","-0,146608059",,"0,456827596","0,900421981","-3,843891491",0
606817829291,101648674908,505169154383,"0,132926637","0,632598993","5,969756417","0,974832052","-0,153127679","0,344350394","0,220932756","0,518401838","0,98235364","-2,618332528",1
665222252202,59625234274,605597017928,"0,211772759","0,429425308","11,1567235","0,89131365","0,036727875","0,201593443","0,248393676","0,903785966","0,975052523","0,995182865",0
226139612164,25896575578,200243036586,"0,389206548","0,384142811","8,732413731","0,696456492","0,080081043","0,048744315","0,083288201","1,173959992","1,013834177","0,318421363",0
336226785130,341031771,335885753359,"0,247480036","0,116936279","985,9104451","1,842004144","0,167945556","0,175505105","0,136780725","0,687048736","1,02711781","1,037121577",0
482691289109,,482691289109,"0,359244511","0,082748862",,"2,396136136","0,202045465","0,218696558","0,147773778","0,579267439","1,328815481","1,396074017",0
478017617703,1104887671,476912730032,"0,199706155","0,266924801","432,6391092","1,088694939","0,152062701","0,195845182","0,109466082","0,459694227","1,336879438","0,950064562",0
435577443386,170446855907,265130587479,"0,18165261","0,365371999","2,555502952","1,593456218","0,119445936","0,091254932","0,083911321","0,420145745","1,188722539","0,506238154",0
236953788704,1251453330,235702335374,"-0,102019425","0,655828854","189,3428888","0,173881039","0,09068439","0,552809994","0,024488399","0,035201778","1,069328554","1,184123264",0
774473151354,323439602872,451033548482,"-0,018604509","0,599619993","2,394490794","0,85933082","0,125564597","0,024034792","0,077318877","0,160862864","1,035184022","0,205671088",0
1787925797678,408091821298,1379833976380,"0,052116716","0,482219031","4,381185077","2,65394628","0,234075686","0,410046639","0,18406955","0,317567813","0,969720795","32,6603081",0
1484845394484,392412796174,1092432598310,"0,028107589","0,518014376","3,783886277","0,903021127","0,193234784","0,386459368","0,155755209","0,269798464","0,981456636","0,785859114",0
122287892906,31781482570,90506410336,"0,102098792","0,383709453","3,847771816","0,804587223","0,035202133","0,060020685","0,068467689","0,652631035","0,904011533","0,704668524",0
188207416023,23913418379,164293997644,"0,221559195","0,34645199","7,870368554","0,651198279","0,08388331","0,136655138","0,107176222","0,538832756","0,983196894","1,848211994",0
120674650893,26080925684,94593725209,"0,295383401","0,319810381","4,626931281","0,685385579","0,082079142","0,062149731","0,071301069","0,697315401","0,845772679","0,567244474",0
123582815951,24743915369,98838900582,"0,401172777","0,303910935","4,994472949","1,144653119","0,080289879","0,070218902","0,075178868","0,654939118","0,82028596","1,03069165",0
40995222562,23842446048,17152776514,"0,08157244427","0,7245726208","1,719421845","0,1484919964","0,04747636269","0,017052221","0,04567171869","0,9318229685","1,257179355","0,40019129",0
41060012775,23361003006,17699009769,"0,05703036644","0,7832697363","1,757630559","0,05553823748","0,08203088017","0,05367003687","0,05217336816","0,9588643966","0,876767236","0,893615261",0
77110814207,26248992969,50861821238,"0,07288785248","0,7332132491","2,937667525","0,05553823748","0,07678852557","0,05367003687","0,09171999879","0,8975861661","1,068270026","3,177667547",0
62628593772,39533199590,23095394182,"0,1081804253","0,710282056","1,584202504","0,000606421356","0,07503039972","0,02152025527","0,07319774292","0,9485838897","1,017709251","0,431259665",0
119208119331,33263749041,85944370290,"0,6102161829","0,4606799891","3,583724708","0,2717432152","0,1675779507","0,1026861382","0,06621176343","0,3728302678","1,051350061","0,792239157",0
141794931743,31510829843,110284101900,"0,3415771902","0,4263593295","4,499879326","0,05830168068","0,2103917744","0,1247186207","0,07961409159","0,395072011","0,989236386","1,273164909",0
177824576184,36283010813,141541565371,"0,4123724316","0,3389815062","4,901042449","0,8123035556","0,2008449824","0,1111702009","0,0844642773","0,4824369311","1,182082936","1,286676362",0
107280773394,29170083104,78110690290,"0,3447038726","0,3629780859","3,67776715","0,03645257174","0,2114465258","0,05431580518","0,0471054544","0,5022904718","1,08176266","0,550280612",0
835053510222,14029596510,821023913712,"0,5990701514","0,1977433211","59,52085006","1,011931065","0,1730824056","0,1966476759","0,1877578097","0,8444331377","1,072509741","1,169929615",0
876081995473,12080103631,864001891842,"0,6430905176","0,1785582871","72,52272184","0,5971163855","0,1747916354","0,1939174986","0,1897239772","0,8669250331","1,038260278","1,051116123",0
1112172013902,12558694966,1099613318936,"0,6592710274","0,169624219","88,55792874","1,110590074","0,1970448135","0,2113882083","0,2151957971","0,9047692078","1,119220465","1,273314451",0
1188703890146,29529505062,1159174385084,"0,5650872266","0,2058006467","40,25478543","0,2019531925","0,1768393613","0,209487518","0,1945354562","0,8207865478","1,182324635","1,062934615",0
224940408689,374528767,224565879922,"0,7469436873","0,1015112506","600,5958113","0,3035515769","0,1226348034","0,1236507682","0,1536496611","0,9917835945","0,954946061","0,771747654",0
199204330481,,199204330481,"0,7189459199","0,1577332999",,"0,6352164511","0,09820990077","0,1063016659","0,122825264","0,923879226","1,107835291","0,887190185",0
250198432053,,250198432053,"0,6639257809","0,2059147879",,"0,7234188606","0,1088565549","0,125618446","0,1361270644","0,8665650494","1,133258632","1,256111955",0
229174765582,,229174765582,"0,7263781082","0,1777301302",,"0,4536272185","0,09914350429","0,1066488464","0,1239341472","0,9296256604","1,006087397","0,91631625",0
260849075803,5407738374,255441337429,"0,3029128609","0,1745656605","48,23626029","0,2108580781","0,09789703661","0,1531280511","0,1244238691","0,6532081731","1,134952587","1,291342797",0
244355405170,5496312950,238859092220,"0,334554194","0,218019844","44,45805896","0,57478973","0,08603493","0,149293673","0,106486851","0,551966081","1,094561993","0,90175341",0
295198730222,3794587782,291404142440,"0,31667725","0,167986893","77,79467683","0,989821419","0,116228249","0,135997707","0,129646924","0,721891635","0,992261871","1,182159578",0
383309119488,6036185387,377272934101,"0,375780723","0,128744572","63,5018799","-0,128344779","0,183939041","0,150225908","0,160205087","0,83341314","1,050801254","1,340053592",0
138268059343,5490209612,132777849731,"0,306301505","0,383568152","25,1844773","0,284018711","0,13040585","0,106574287","0,119959285","0,837731809","0,976774936","1,016379574",0
164059594378,4819069185,159240525193,"0,320378292","0,399916758","34,04383462","0,389518359","0,136704894","0,109779796","0,132498406","0,907549226","1,074244111","1,198776304",0
180849150346,925196934,179923953412,"0,435251909","0,300315382","195,4709789","0,097842443","0,11382213","0,121536733","0,145117606","0,940130679","1,006480553","1,154273063",0
155657821104,334548651,155323272453,"0,440922029","0,298739798","465,2770849","0,686916419","0,105445017","0,121723947","0,123457494","0,797009923","1,011712517","0,859015685",0
25061351015,14613571177,10447779838,"0,550930962","0,273766795","1,714936802","-0,009544265","0,402859522","0,013521013","0,023776456","0,578719434","1,030983146","0,92069319",0
37662848636,11451758787,26211089849,"0,561660472","0,26452672","3,288826576","0,020191319","0,416402463","0,028446275","0,035256421","0,664531918","1,013485611","2,448395267",0
42106851627,11570537775,30536313852,"0,604428632","0,253104927","3,639143871","0,132673283","0,426991932","0,034271548","0,039519301","0,654392805","0,997398202","1,183312833",0
28263989550,11761285226,16502704324,"0,652084073","0,214690451","2,403137838","0,216459136","0,453219161","0,029836492","0,027537705","0,395669398","0,963301415","0,507072639",0
278091594345,11442619337,266648975008,"0,349127857","0,289780054","24,30314128","0,798220841","0,079638429","0,113547584","0,168456072","1,156312346","1,050469614","1,270559523",1
336143280259,5433202648,330710077611,"0,383343959","0,257496451","61,86834949","0,66080597","0,110590474","0,12239076","0,196909307","1,26579807","1,034086809","1,220160606",0
379543851810,1087900956,378455950854,"0,435394903","0,239891266","348,8772114","0,568403284","0,133505716","0,122353279","0,208969421","1,320797308","1,063949537","1,109838419",0
364607755566,3940136811,360667618755,"0,421699881","0,298905629","92,53682627","0,453613635","0,132042393","0,124071207","0,171668932","1,082553209","1,169378154","0,971904177",0
72006566325,8839271796,63167294529,"0,311924362","0,392639324","8,146210229","-0,044390886","0,050082895","0,073099527","0,080382577","0,766334371","1,351426102","1,128542145",0
90048367220,12938157642,77110209578,"0,287805787","0,433669891","6,959906481","-0,077102031","0,065932652","0,076674852","0,087290085","0,761299255","1,151597596","1,199986128",0
113859089528,20545537805,93313551723,"0,403822272","0,431503668","5,541791634","0,02324172","0,058278291","0,072979416","0,103302181","0,914354224","1,068432991","1,221388421",0
128127211807,27558626120,100568585687,"0,46966514","0,330572705","4,649259773","0,300843058","0,081586581","0,078698647","0,117177515","0,932206313","0,992062142","1,090695001",0
5959562073,673647525,5285914548,"0,288702224","0,269269833","8,8467067","0,574790989","0,073949368","0,02606301","0,020374876","0,657861314","1,193398611","0,487491846",0
7272721646,1270337720,6002383926,"0,350500851","0,222704479","5,72503007","0,482204595","0,082708655","0,023595668","0,026295639","0,806161836","0,945570426","1,04903382",0
12776176425,1445970145,11330206280,"0,348939659","0,297920352","8,835712459","-0,093018205","0,086954914","0,036042655","0,04090951","0,837941408","1,129180519","1,792830732",0
8751397269,185913951,8565483318,"0,2440777","0,325017669","47,07229996","0,245630137","0,087038424","0,023110744","0,026783879","0,929575399","1,046230307","0,744209839",0
79955788852,53513803301,26441985551,"0,122301536","0,842658502","1,494115236","-0,002123327","0,035376913","0,014907854","0,038568823","0,680526459","1,128832144","1,106346037",0
83131724410,56567910255,26563814155,"0,109913491","0,881151729","1,469591576","-0,127719791","0,031759951","0,011715322","0,028633829","0,614721731","1,400470055","0,994137546",0
14186825597,6763997305,7422828292,"0,010192104","0,734050831","2,097402609","0,145885024","0,025462893","0,015314319","0,058437532","1,660209136","1,103895646","1,569247779",0
15419859065,6833764917,8586094148,"0,020226357","0,741096008","2,256422229","0,09144065","0,02636142","0,011350793","0,060459703","2,321088118","1,050560416","1,088625218",0
16421285210,7273872347,9147412863,"0,024712323","0,718019329","2,257571267","-0,090385388","0,030180182","0,012991367","0,068553286","2,2949833","0,939213825","1,062872134",0
17425169065,8109408392,9315760673,"0,032957484","0,711558452","2,148759592","0,191141452","0,03082677","0,013565658","0,073125104","2,257932766","0,994790508","1,02199581",0
26889694532,3103815389,23785879143,"0,052306784","0,505806535","8,663432312","0,067098595","0,077957585","0,023157547","0,083925959","2,855047441","1,01734218","1,232509286",0
29109797613,2429628746,26680168867,"0,084987117","0,496581584","11,98117106","0,20353837","0,089317239","0,0264345","0,089641379","2,821712257","1,013540484","1,143454867",0
29522028704,2922359722,26599668982,"0,125084584","0,501746317","10,10212004","0,066037279","0,084176935","0,015316734","0,088562195","4,711790863","1,026519426","0,993197272",0
39665863481,3561398308,36104465173,"0,126228345","0,593188852","11,13772177","0,038212913","0,079281771","0,020794062","0,094121426","3,373981176","1,264243081","1,229024158",0
9297232950,5425735228,3871497722,"0,00053286","0,690212487","1,713543429","-0,104800653","0,043375812","0,004861235","0,047311792","1,764873922","0,617643905","0,472086387",0
9929265662,4405088774,5524176888,"0,031328492","0,686415468","2,254044395","0,417183947","0,049528103","0,013737006","0,052099759","1,195356131","0,969833313","1,856205965",0
6864831411,5592090912,1272740499,"0,039652239","0,79887744","1,227596532","-0,339264688","0,017429862","0,001001135","0,024730912","1,319075611","1,456492792","0,117133552",0
14168376660,9209917367,4958459293,"0,031279003","0,770488361","1,538382604","-0,050546108","0,016995213","0,006605672","0,059008398","1,928149238","0,86500081","8,342799458",0
,,,"0,427151763","0,272181302",,"0,493349623","0,260625083","0,111522004",,"2,07027621","1,060982728","2,46526688",0
,,,"0,410622777","0,30853463",,"0,248855664","0,24574164","0,043059185",,"1,98346181","1,048168594","0,38773226",0
,,,"0,387922072","0,36180807",,"0,523098626","0,254557913","0,060913265",,"1,874937879","1,161846214","1,553666355",0
,,,"0,510288481","0,304903123",,"0,307029727","0,3208833","0,076242701",,"1,892391413","1,025173965","1,295114139",0
5514860775,47577478,5467283297,"0,274452463","0,537650759","115,9132641","0,388564052","0,047730373","0,034018255","0,059627612","1,403081142","1,303114742","0,740798186",0
5492391991,409216630,5083175361,"0,208916973","0,537801402","13,42172236","-0,273578111","0,060640114","0,030831561","0,07780307","1,966819469","0,763269062","0,969712169",0
2806135070,385120709,2421014361,"0,422548816","0,322400361","7,286378022","0,159043006","0,036879635","0,024529385","0,046885728","1,503487916","0,847818949","0,515619954",1
2653196800,129810035,2523386765,"0,477192427","0,228967572","20,43907314","1,551098717","0,035039682","0,022704089","0,050922159","1,543320332","0,870552064","0,827119562",0
,,,"0,163213435","0,573932527",,"-0,241863613","0,030168048","0,103698321",,"0,216979644","0,950644487","1,201029781",0
,,,"0,221789929","0,460491042",,"-0,135473924","0,044017656","0,139102315",,"0,228814943","0,799003783","1,130256097",0
,,,"0,264420124","0,387538303",,"0,006160997","0,612461697","0,097219512",,"0,170700017","0,894202124","0,466234014",0
,,,"0,257203755","0,389858842",,"-0,006249147","0,022430579","0,085407653",,"0,028853213","0,987790684","0,146679322",0
111397151203,45528789935,65868361268,"0,058451443","0,628418171","2,446740872","0,477321901","0,027646962","0,111720127","0,072064736","0,303650994","1,323707266","1,496406283",0
125019812078,60567310583,64452501495,"0,044153006","0,607331107","2,064146664","0,156171839","0,021574193","0,135283842","0,069450072","0,236809757","1,164541192","1,099750707",0
213399946734,80018153124,133381793610,"0,076226371","0,579994536","2,666894178","-0,090500802","0,04656326","0,131160284","0,111095194","0,494201147","1,067069965","2,159004123",0
184572566256,107978409532,76594156724,"0,040062086","0,623977288","1,709346962","-0,419628783","0,03744894","0,114539064","0,082690161","0,280991567","1,162021802","0,576972474",0
414361255231,98497678495,315863576736,"-1,552652233","2,206725505","4,2068124","0,204443594","0,182027818","0,156981589","0,310003839","1,203433542","0,626399283","9,380993019",0
311472397696,99784081314,211688316382,"0,135853258","0,700680427","3,121463801","0,156904717","0,093725802","0,02625847","0,090535255","1,875232612","2,573888726","0,670877932",0
131806630902,69032146819,62774484083,"0,14219766","0,612657093","1,909351468","0,148631491","0,101548079","0,036022547","0,035516929","0,481593254","1,078698357","0,380040829",0
237068104581,113466849210,123601255371,"0,138354711","0,617192536","2,089316009","0,322936751","0,09448981","0,066405537","0,058902114","0,403180935","1,084527056","1,673747172",0
276247627194,46562251961,229685375233,"0,103498068","0,86207715","5,932866551","0,143775834","0,124633553","0,118935151","0,100278621","0,56075159","2,698671308","4,378842376",0
227332831201,58966079840,168366751361,"0,120913323","0,787508126","3,855315324","0,074320979","0,090568297","0,021477164","0,106675296","2,954413331","0,77358511","0,735996171",0
70972709966,33147699947,37825010019,"0,344034084","0,687445983","2,141105117","-0,138819578","0,142428727","0,013318904","0,046470171","1,478478407","0,716669327","0,222409897",1
47272451360,20986609205,26285842155,"0,295214313","0,706876119","2,252505438","0,208680815","0,140038755","0,014271317","0,027851919","0,87212334","1,111311689","0,702415942",0
53880172323,53364525939,515646384,"0,078785238","0,852338198","1,009662718","0,096710024","0,021606643","0,000203682","0,044513156","0,695144641","0,900122131","0,026332122",0
37668126049,34957416683,2710709366,"0,088364844","0,8660512","1,077543183","0,03902155","0,020869598","0,003777786","0,027916151","0,393647427","1,114751054","11,70830616",0
31562833491,40094090794,-8531257303,"0,112861075","0,842176546","0,787219086","0,110531577","0,016619107","-0,024907618","0,029209394","0,37904777","0,800820074","-5,084125692",0
-108885552634,26657959095,-135543511729,"-0,003006637","0,956635559","-4,084541965","0,059476161","-0,145703543","-0,442692014","-0,134923326","0,379396941","0,746843816","13,28615045",0
61487695122,22631589538,38856105584,"0,227587731","0,674374791","2,716896885","0,00290769","0,019458201","0,016802427","0,041212915","1,158058998","0,987920497","1,453763106",0
57233468230,25912257639,31321210591,"0,203664543","0,67580674","2,208741092","-0,080689813","0,014615354","0,010039878","0,038788836","1,455730286","0,988982102","0,742839675",0
57187300780,31187120617,26000180163,"0,163530795","0,730941491","1,833683253","0,19042945","0,009894109","0,009683989","0,032446038","1,021697675","1,194523266","0,808652551",0
53649864823,22830555418,30819309405,"0,184339992","0,680407521","2,349915008","0,228272729","0,014079985","0,009306059","0,035882636","1,512991112","0,848293948","1,20717953",0
46564614422,44211979654,2352634768,"0,136964944","0,66204258","1,053212609","0,05703163","0,001163761","0,00253382","0,034402681","0,45929106","0,924212848","0,278591923",0
38589538021,33113978438,5475559583,"0,150866585","0,637032193","1,16535493","0,09553755","0,001219589","0,001936943","0,030623044","0,303288464","0,931016776","0,469966107",0
33316626567,27635593704,5681032863,"0,111645135","0,663261128","1,205569416","0,068081286","-0,017876102","0,000400382","0,025917342","0,150961038","1,020115461","0,104958103",0
-125855383800,34087456725,-159942840525,"0,105101603","0,80653116","-3,692131825","-0,001434969","-0,301727863","-1,060599783","-0,13671681","0,163818667","0,716109319","-2058,518687",0
958402832138,15366963526,943035868612,"-0,03356670147","0,3802583143","62,36774302","0,4886752075","0,2086889868","0,100528952","0,128734843","1,180382659","1,123899365","1,654993444",0
547445113071,33843493151,513601619920,"0,05224316966","0,4869518043","16,17578631","0,2081489858","0,14571747","0,07408163081","0,06477755649","0,7556227787","1,135178196","0,5355076019",0
245139248534,28696533102,216442715432,"0,1344756268","0,6716001279","8,542469143","0,03244406279","-0,707790467","0,2268354522","0,06519065531","0,240282519","0,8833365325","2,479160575",0
-262400850182,13706970013,-276107820195,"0,3664292644","0,654277615","-19,14360723","-0,1438332444","-0,9296150394","-0,6842034269","-0,08946975351","0,1395496111","0,779940537","-1,366288022",0
128463423825,14530485336,113932938489,"0,4040007824","0,3706617472","8,840958912","196,2577719","-0,8894654761","0,05841747047","0,04300875239","0,3384973269","1,018435786","-0,2109200019",0
163072436536,20207091,163052229445,"0,1251132013","0,6734159214","8070,059987","0,1507897599","-0,5404618221","0,1434580165","0,03420262116","0,2065266442","1,596241223","2,391671021",0
192758280840,15769583509,176988697331,"0,0548966596","0,3616056495","12,22342243","0,7566754558","0,1310699102","0,2009380454","0,1897104826","0,781039887","1,086821722","1,167578102",0
213109603362,12522290171,200587313191,"0,05341178632","0,3652204737","17,01842079","0,8039654123","0,1270170378","0,1801444072","0,1866357679","0,7816395188","1,123793271","1,008273453",0
306528368420,14301451021,292226917399,"0,0690357385","0,3313650833","21,43337539","0,8972868185","0,1247739812","0,2193752032","0,2475483684","0,8621359726","1,084432344","1,456593853",0
379179616550,10878002154,368301614396,"0,1448078425","0,2639906398","34,85746842","0,9793117735","0,1539115216","0,2523698899","0,2789509183","0,8587007569","1,097757928","1,257832071",0
1213451330086,2803369736,1210647960350,"0,4780926685","0,1036508797","432,8545445","1,205405614","0,2965743352","0,1275050187","0,167749664","1,096171987","0,9969772813","0,8018575839",0
177274367260,,177274367260,"0,6726714539","0,109077783",,"0,8928254216","0,03967791391","0,05588889956","0,03253596668","0,7099426581","0,7532194504","0,2138279037",0
546442991048,,546442991048,"0,3341937179","0,1082702592",,"-1,769160874","0,0672636805","0,09257266375","0,09713621894","0,936018288","1,032479497","2,254756773",0
382808866596,419922537,382388944059,"0,3403650342","0,132764147","911,6178173","-0,3950733903","0,1568751848","0,06537976504","0,06625377364","1,006203323","1,027088114","0,7797757252",0
148518734871,39589870465,108928864406,"-0,09175578993","0,3894801685","3,751432706","0,637048473","0,1160166777","0,3416208339","0,112740687","0,2263752297",0,"1,039561774",0
158045287167,34103383839,123941903328,"-0,05398796404","0,3397893298","4,63429928","0,919002915","0,1535603801","0,3720739015","0,12197862","0,2430237253","0,9835518739","1,150010749",0
287460338743,27816562067,259643776676,"-0,04425142112","0,2838421532","10,33414331","1,288381565","0,213381335","0,4934079384","0,2167501217","0,3737141145","1,023577542","2,08731743",0
218300595247,22026345063,196274250184,"0,08926888312","0,1834239883","9,910886015","1,466973694","0,2758083333","0,466311071","0,1770402778","0,304929314","0,9297458629","0,7169576856",0
98409974795,38927,98409935868,"-0,3108501132","0,3128875294","2528064,706","0,7110557946","0,1733727865","0,06842961352","0,1401768892","1,713820281",0,0,0
216090399142,7501887,216082897255,"0,07661259577","0,3358188565","28804,80593","0,005131790553","0,2049347193","0,09453070054","0,2314472746","1,983239525","1,329905242","2,125980997",0
